window,start_year,end_year,role,area_code,area_name,nonmgr_occ_code,mgr_occ_code,nonmgr_emp_t,nonmgr_emp_t1,mgr_emp_t,mgr_emp_t1,nonmgr_wage_t,nonmgr_wage_t1,mgr_wage_t,mgr_wage_t1,dln_nonmgr_mgr_emp_ratio,dln_nonmgr_mgr_wage_ratio,weight
2015-2016,2015,2016,Pre-gAI,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-1132+15-1133,11-3021,13580,15000,3570,4160,102277.0,102577.0,126850.0,132420.0,-0.0534973995099641,-0.040044486130157,17150.0
2015-2016,2015,2016,Pre-gAI,39340,"Provo-Orem, UT",15-1132+15-1133,11-3021,2790,3010,740,820,96569.0,99207.0,127320.0,129810.0,-0.0267556711325731,0.0075825570839445,3530.0
2015-2016,2015,2016,Pre-gAI,39580,"Raleigh, NC",15-1132+15-1133,11-3021,9930,10830,3110,3390,98657.0,100478.0,131430.0,136980.0,0.0005523877546018,-0.0230709290959614,13040.0
2015-2016,2015,2016,Pre-gAI,39740,"Reading, PA",15-1132+15-1133,11-3021,310,360,180,200,94130.0,92776.0,124790.0,118440.0,0.0441712183131374,0.0377370013816456,490.0
2015-2016,2015,2016,Pre-gAI,39900,"Reno, NV",15-1132+15-1133,11-3021,810,750,300,280,92340.0,93725.0,111620.0,113500.0,-0.0079681696491769,-0.001815046018037,1110.0
2015-2016,2015,2016,Pre-gAI,40060,"Richmond, VA",15-1132+15-1133,11-3021,5590,6630,1620,1720,92059.0,98675.0,143590.0,145250.0,0.1107273754496944,0.0579075662740681,7210.0
2015-2016,2015,2016,Pre-gAI,40220,"Roanoke, VA",15-1132+15-1133,11-3021,610,510,160,150,86461.0,93094.0,129520.0,139800.0,-0.1145097103114143,-0.0024612302701592,770.0
2015-2016,2015,2016,Pre-gAI,40380,"Rochester, NY",15-1132+15-1133,11-3021,4690,4620,1400,1270,89150.0,91479.0,123800.0,132250.0,0.0824174587861726,-0.0402376170533448,6090.0
2015-2016,2015,2016,Pre-gAI,40420,"Rockford, IL",15-1132+15-1133,11-3021,240,230,180,160,83377.0,84460.0,97980.0,100740.0,0.0752234212375875,-0.0148740065553553,420.0
2015-2016,2015,2016,Pre-gAI,40900,"Sacramento--Roseville--Arden-Arcade, CA",15-1132+15-1133,11-3021,8960,10650,2130,2290,101780.0,100411.0,129180.0,133720.0,0.1003598273237804,-0.0480831390990914,11090.0
2015-2016,2015,2016,Pre-gAI,41060,"St. Cloud, MN",15-1132+15-1133,11-3021,350,390,150,160,76963.0,85108.0,113330.0,108920.0,0.0436750635026614,0.1402865002640879,500.0
2015-2016,2015,2016,Pre-gAI,41180,"St. Louis, MO-IL",15-1132+15-1133,11-3021,8920,9120,3210,3240,97860.0,101085.0,134240.0,138680.0,0.0128714648320085,-0.0001160168926141,12130.0
2015-2016,2015,2016,Pre-gAI,41500,"Salinas, CA",15-1132+15-1133,11-3021,370,390,130,180,103129.0,93901.0,156490.0,152770.0,-0.2727786669492061,-0.06968100819918,500.0
2015-2016,2015,2016,Pre-gAI,41620,"Salt Lake City, UT",15-1132+15-1133,11-3021,7200,8560,1870,2810,95284.0,98387.0,121890.0,108170.0,-0.234226888347518,0.1514617108408442,9070.0
2015-2016,2015,2016,Pre-gAI,41700,"San Antonio-New Braunfels, TX",15-1132+15-1133,11-3021,6490,6680,1220,1150,,109240.0,145850.0,156120.0,0.0879443732025623,,7710.0
2015-2016,2015,2016,Pre-gAI,41740,"San Diego-Carlsbad, CA",15-1132+15-1133,11-3021,17620,18630,4260,4160,108833.0,110470.0,163770.0,162620.0,0.0794926501135708,0.0219762073097188,21880.0
2015-2016,2015,2016,Pre-gAI,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1132+15-1133,11-3021,32800,38450,7270,8000,121626.0,126726.0,184290.0,195180.0,0.0632449304271471,-0.0163350929055114,40070.0
2015-2016,2015,2016,Pre-gAI,41940,"San Jose-Sunnyvale-Santa Clara, CA",15-1132+15-1133,11-3021,69910,70160,13830,13690,145555.0,138576.0,190190.0,195260.0,0.0137441539163431,-0.0754435417730675,83740.0
2015-2016,2015,2016,Pre-gAI,41980,"San Juan-Carolina-Caguas, PR",15-1132+15-1133,11-3021,750,740,990,1100,59919.0,62253.0,79290.0,81020.0,-0.118783535989967,0.0166290563132857,1740.0
2015-2016,2015,2016,Pre-gAI,42034,"San Rafael, CA Metropolitan Division",15-1132+15-1133,11-3021,1500,1220,370,350,127916.0,120073.0,150110.0,159980.0,-0.1510443982081884,-0.1269543560862582,1870.0
2015-2016,2015,2016,Pre-gAI,42100,"Santa Cruz-Watsonville, CA",15-1132+15-1133,11-3021,500,430,280,230,105579.0,111800.0,152510.0,129110.0,0.0458874045114705,0.2238174863426613,780.0
2015-2016,2015,2016,Pre-gAI,42200,"Santa Maria-Santa Barbara, CA",15-1132+15-1133,11-3021,1740,1880,550,490,108166.0,115102.0,139570.0,156460.0,0.1928995507372644,-0.0520825110937399,2290.0
2015-2016,2015,2016,Pre-gAI,42220,"Santa Rosa, CA",15-1132+15-1133,11-3021,890,880,220,270,119191.0,120917.0,135920.0,143240.0,-0.2160939678999467,-0.0380779563796866,1110.0
2015-2016,2015,2016,Pre-gAI,42340,"Savannah, GA",15-1132+15-1133,11-3021,340,360,80,140,78587.0,85521.0,113160.0,121050.0,-0.502457374095474,0.0171547315149494,420.0
2015-2016,2015,2016,Pre-gAI,42540,"Scranton--Wilkes-Barre--Hazleton, PA",15-1132+15-1133,11-3021,590,660,310,320,85338.0,85936.0,129250.0,129390.0,0.0803685998061257,0.0059004054076345,900.0
2015-2016,2015,2016,Pre-gAI,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1132+15-1133,11-3021,56720,57670,8040,9860,121407.0,128898.0,153220.0,156060.0,-0.1874468600202197,0.0415071047319095,64760.0
2015-2016,2015,2016,Pre-gAI,43340,"Shreveport-Bossier City, LA",15-1132+15-1133,11-3021,160,170,120,130,77710.0,78226.0,104080.0,103380.0,-0.0194180858571015,0.0133664383253862,280.0
2015-2016,2015,2016,Pre-gAI,43524,"Silver Spring-Frederick-Rockville, MD Metropolitan Division",15-1132+15-1133,11-3021,9100,8540,2840,2910,115447.0,120929.0,151270.0,152640.0,-0.0878624347326123,0.0373761582025831,11940.0
2015-2016,2015,2016,Pre-gAI,43580,"Sioux City, IA-NE-SD",15-1132+15-1133,11-3021,130,150,60,60,78367.0,78738.0,107720.0,113910.0,0.1431008436406734,-0.0511504302042309,190.0
2015-2016,2015,2016,Pre-gAI,43620,"Sioux Falls, SD",15-1132+15-1133,11-3021,660,990,110,150,82164.0,82711.0,128450.0,133450.0,0.0953101798043247,-0.0315517981543755,770.0
2015-2016,2015,2016,Pre-gAI,43780,"South Bend-Mishawaka, IN-MI",15-1132+15-1133,11-3021,310,240,150,200,82234.0,80283.0,112210.0,96500.0,-0.5436154465889816,0.1268181579226279,460.0
2015-2016,2015,2016,Pre-gAI,43900,"Spartanburg, SC",15-1132+15-1133,11-3021,180,180,120,140,80435.0,80090.0,131580.0,126180.0,-0.1541506798272582,0.037607170208508,300.0
2015-2016,2015,2016,Pre-gAI,44060,"Spokane-Spokane Valley, WA",15-1132+15-1133,11-3021,950,970,370,370,85588.0,85658.0,106980.0,112100.0,0.020834086902842,-0.0459318915855375,1320.0
2015-2016,2015,2016,Pre-gAI,44100,"Springfield, IL",15-1132+15-1133,11-3021,350,380,120,140,84366.0,85449.0,108180.0,106250.0,-0.0719125815902861,0.0307569285449968,470.0
2015-2016,2015,2016,Pre-gAI,44300,"State College, PA",15-1132+15-1133,11-3021,320,420,190,210,97988.0,101368.0,101310.0,112530.0,0.1718502569266592,-0.0711222923932041,510.0
2015-2016,2015,2016,Pre-gAI,44420,"Staunton-Waynesboro, VA",15-1132+15-1133,11-3021,250,220,30,40,85072.0,80519.0,148160.0,131420.0,-0.415515443961666,0.0648896940859213,280.0
2015-2016,2015,2016,Pre-gAI,44700,"Stockton-Lodi, CA",15-1132+15-1133,11-3021,160,120,130,150,87919.0,88413.0,125950.0,127410.0,-0.4307829160924542,-0.0059221485939715,290.0
2015-2016,2015,2016,Pre-gAI,45060,"Syracuse, NY",15-1132+15-1133,11-3021,1670,1640,480,480,96077.0,96927.0,136210.0,138090.0,-0.0181273845925567,-0.0048996694869181,2150.0
2015-2016,2015,2016,Pre-gAI,45104,"Tacoma-Lakewood, WA Metropolitan Division",15-1132+15-1133,11-3021,760,780,270,310,100715.0,100063.0,108030.0,116790.0,-0.1121748520775566,-0.0844632422705669,1030.0
2015-2016,2015,2016,Pre-gAI,45220,"Tallahassee, FL",15-1132+15-1133,11-3021,740,910,230,220,81000.0,81980.0,110020.0,110120.0,0.2512461758835142,0.0111176475766582,970.0
2015-2016,2015,2016,Pre-gAI,45300,"Tampa-St. Petersburg-Clearwater, FL",15-1132+15-1133,11-3021,9960,10610,2230,2210,88782.0,89796.0,146050.0,145440.0,0.0722289509717509,0.015541902542351,12190.0
2015-2016,2015,2016,Pre-gAI,45780,"Toledo, OH",15-1132+15-1133,11-3021,690,530,390,350,78646.0,84493.0,105330.0,113250.0,-0.1556010064049048,-0.0007875647979797,1080.0
2015-2016,2015,2016,Pre-gAI,45820,"Topeka, KS",15-1132+15-1133,11-3021,680,770,230,230,76092.0,78889.0,97710.0,106880.0,0.1242977166775773,-0.0536041351891246,910.0
2015-2016,2015,2016,Pre-gAI,45940,"Trenton, NJ",15-1132+15-1133,11-3021,5140,5520,970,970,104992.0,104668.0,141420.0,152650.0,0.0713247808219303,-0.0795042537709748,6110.0
2015-2016,2015,2016,Pre-gAI,46140,"Tulsa, OK",15-1132+15-1133,11-3021,1870,1780,870,830,83011.0,88908.0,105730.0,113390.0,-0.0022575557045156,-0.0013155311525324,2740.0
2015-2016,2015,2016,Pre-gAI,46520,"Urban Honolulu, HI",15-1132+15-1133,11-3021,1430,1360,660,570,87597.0,87138.0,108750.0,115430.0,0.09641372966802,-0.0648662975848812,2090.0
2015-2016,2015,2016,Pre-gAI,46540,"Utica-Rome, NY",15-1132+15-1133,11-3021,380,490,150,110,94595.0,94543.0,105890.0,111320.0,0.5643890666880804,-0.0505579802921298,530.0
2015-2016,2015,2016,Pre-gAI,46700,"Vallejo-Fairfield, CA",15-1132+15-1133,11-3021,320,340,110,100,104602.0,114144.0,112180.0,136800.0,0.1559348016207597,-0.1111171438386981,430.0
2015-2016,2015,2016,Pre-gAI,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",15-1132+15-1133,11-3021,6160,5510,1560,1280,95290.0,102701.0,135380.0,140570.0,0.0863135889493144,0.0372770343621422,7720.0
2015-2016,2015,2016,Pre-gAI,47580,"Warner Robins, GA",15-1132+15-1133,11-3021,230,220,110,50,84168.0,83132.0,97720.0,109830.0,0.7440055977934364,-0.1292125649598748,340.0
2015-2016,2015,2016,Pre-gAI,47664,"Warren-Troy-Farmington Hills, MI Metropolitan Division",15-1132+15-1133,11-3021,11870,13700,2950,3410,89032.0,86509.0,119520.0,135090.0,-0.0015254967311944,-0.1512049025000335,14820.0
2015-2016,2015,2016,Pre-gAI,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",15-1132+15-1133,11-3021,52200,50260,14320,14710,113419.0,116683.0,162530.0,167490.0,-0.0647433358539934,-0.001689117618881,66520.0
2015-2016,2015,2016,Pre-gAI,48140,"Wausau, WI",15-1132+15-1133,11-3021,480,430,100,120,85442.0,85087.0,101560.0,105090.0,-0.2923224520082831,-0.0383308897656445,580.0
2015-2016,2015,2016,Pre-gAI,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division",15-1132+15-1133,11-3021,3560,2950,930,760,94103.0,97123.0,141040.0,147710.0,0.0139107783547141,-0.0146190645685225,4490.0
2015-2016,2015,2016,Pre-gAI,48620,"Wichita, KS",15-1132+15-1133,11-3021,1180,1260,410,460,93448.0,93106.0,99240.0,99940.0,-0.0494720472989738,-0.0106953499080759,1590.0
2015-2016,2015,2016,Pre-gAI,48864,"Wilmington, DE-MD-NJ Metropolitan Division",15-1132+15-1133,11-3021,3980,4900,1160,1180,102523.0,105340.0,160440.0,164480.0,0.1908589524609345,0.0022371090396549,5140.0
2015-2016,2015,2016,Pre-gAI,48900,"Wilmington, NC",15-1132+15-1133,11-3021,420,300,170,150,88001.0,87930.0,130200.0,122830.0,-0.2113090936672069,0.057463309564372,590.0
2015-2016,2015,2016,Pre-gAI,49620,"York-Hanover, PA",15-1132+15-1133,11-3021,240,190,160,180,74340.0,78184.0,130380.0,146460.0,-0.3513978868378886,-0.0658832319691018,400.0
2015-2016,2015,2016,Pre-gAI,49660,"Youngstown-Warren-Boardman, OH-PA",15-1132+15-1133,11-3021,490,350,170,140,76449.0,78291.0,101940.0,105920.0,-0.1423162221802555,-0.0144908852599657,660.0
2015-2016,2015,2016,Pre-gAI,70900,"Barnstable Town, MA",15-1132+15-1133,11-3021,330,300,120,110,96347.0,94546.0,112610.0,108970.0,-0.0082988028146951,0.013988137377267,450.0
2015-2016,2015,2016,Pre-gAI,71654,"Boston-Cambridge-Newton, MA NECTA Division",15-1132+15-1133,11-3021,37460,40370,11140,11200,111117.0,111085.0,148260.0,154700.0,0.0694416940469961,-0.0428082945628231,48600.0
2015-2016,2015,2016,Pre-gAI,72400,"Burlington-South Burlington, VT",15-1132+15-1133,11-3021,1080,1330,250,210,87850.0,96469.0,144520.0,136440.0,0.3825712882423117,0.1511238473077585,1330.0
2015-2016,2015,2016,Pre-gAI,72850,"Danbury, CT",15-1132+15-1133,11-3021,340,390,270,250,87627.0,93056.0,134400.0,136030.0,0.2141621626496133,0.0480572712840549,610.0
2015-2016,2015,2016,Pre-gAI,73104,"Framingham, MA NECTA Division",15-1132+15-1133,11-3021,8230,7550,970,970,106153.0,108847.0,165300.0,171420.0,-0.0862384514280451,-0.0112929038500352,9200.0
2015-2016,2015,2016,Pre-gAI,73450,"Hartford-West Hartford-East Hartford, CT",15-1132+15-1133,11-3021,5840,6340,2970,2990,96746.0,99137.0,140110.0,145320.0,0.0754365370210119,-0.0120966344592983,8810.0
2015-2016,2015,2016,Pre-gAI,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Division",15-1132+15-1133,11-3021,850,750,220,190,109814.0,108309.0,130420.0,135480.0,0.0214403312378694,-0.0518637884384655,1070.0
2015-2016,2015,2016,Pre-gAI,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",15-1132+15-1133,11-3021,4140,5420,880,1090,,,144190.0,147550.0,0.0553889598633945,,5020.0
2015-2016,2015,2016,Pre-gAI,74950,"Manchester, NH",15-1132+15-1133,11-3021,1000,990,280,310,94190.0,97695.0,124850.0,132140.0,-0.1118330301634439,-0.0202125880442086,1280.0
2015-2016,2015,2016,Pre-gAI,75404,"Nashua, NH-MA NECTA Division",15-1132+15-1133,11-3021,2620,2610,430,520,106273.0,109481.0,144300.0,157860.0,-0.1938676993262684,-0.0600743352476349,3050.0
2015-2016,2015,2016,Pre-gAI,75700,"New Haven, CT",15-1132+15-1133,11-3021,1500,1810,740,820,95998.0,95950.0,117630.0,119430.0,0.0852075831094865,-0.0156864561717626,2240.0
2015-2016,2015,2016,Pre-gAI,76524,"Peabody-Salem-Beverly, MA NECTA Division",15-1132+15-1133,11-3021,320,380,170,200,98624.0,101996.0,130930.0,138050.0,0.0093313274288842,-0.0193341520051106,490.0
2015-2016,2015,2016,Pre-gAI,76750,"Portland-South Portland, ME",15-1132+15-1133,11-3021,1170,1110,610,700,89838.0,86645.0,112720.0,116880.0,-0.1902651113614698,-0.0724296371434474,1780.0
2015-2016,2015,2016,Pre-gAI,77200,"Providence-Warwick, RI-MA",15-1132+15-1133,11-3021,3280,3760,1200,1250,98501.0,98337.0,136710.0,139650.0,0.0957535404854957,-0.0229437437459398,4480.0
2015-2016,2015,2016,Pre-gAI,78100,"Springfield, MA-CT",15-1132+15-1133,11-3021,1350,1220,650,770,93126.0,94362.0,116580.0,121520.0,-0.2706718856632197,-0.0283160908305727,2000.0
2015-2016,2015,2016,Pre-gAI,78254,"Taunton-Middleborough-Norton, MA NECTA Division",15-1132+15-1133,11-3021,200,230,170,50,111708.0,122328.0,140440.0,154750.0,1.363537373997274,-0.0062129224809768,370.0
2015-2016,2015,2016,Pre-gAI,79600,"Worcester, MA-CT",15-1132+15-1133,11-3021,1700,1800,480,490,98012.0,98512.0,120240.0,116130.0,0.0365391266372128,0.0398679402020076,2180.0
2016-2017,2016,2017,Pre-gAI,10420,"Akron, OH",15-1132+15-1133,11-3021,1980,2500,760,900,86023.0,86143.0,127190.0,127090.0,0.0641175571237772,0.0021805382569303,2740.0
2016-2017,2016,2017,Pre-gAI,10580,"Albany-Schenectady-Troy, NY",15-1132+15-1133,11-3021,2970,3030,1410,1480,87302.0,90649.0,125010.0,129330.0,-0.0284517166792771,0.0036479902851459,4380.0
2016-2017,2016,2017,Pre-gAI,10740,"Albuquerque, NM",15-1132+15-1133,11-3021,1890,1640,580,650,98311.0,95422.0,106400.0,107030.0,-0.2558248465846619,-0.0357303554862695,2470.0
2016-2017,2016,2017,Pre-gAI,10900,"Allentown-Bethlehem-Easton, PA-NJ",15-1132+15-1133,11-3021,1370,1190,550,550,99461.0,95918.0,145920.0,138660.0,-0.1408574327165955,0.0147616850754011,1920.0
2016-2017,2016,2017,Pre-gAI,11244,"Anaheim-Santa Ana-Irvine, CA Metropolitan Division",15-1132+15-1133,11-3021,18860,18180,4920,5130,119679.0,119006.0,142830.0,155700.0,-0.0785183171344401,-0.0919152135331584,23780.0
2016-2017,2016,2017,Pre-gAI,11460,"Ann Arbor, MI",15-1132+15-1133,11-3021,2710,3010,850,870,98529.0,100654.0,131020.0,135560.0,0.0817345817049075,-0.012726391549654,3560.0
2016-2017,2016,2017,Pre-gAI,11540,"Appleton, WI",15-1132+15-1133,11-3021,500,590,220,200,87504.0,93925.0,111100.0,117370.0,0.2608246182818983,0.0159114433891673,720.0
2016-2017,2016,2017,Pre-gAI,12060,"Atlanta-Sandy Springs-Roswell, GA",15-1132+15-1133,11-3021,34520,34370,10620,11410,101833.0,104038.0,139820.0,142910.0,-0.0761059234136762,-0.0004371800055703,45140.0
2016-2017,2016,2017,Pre-gAI,12100,"Atlantic City-Hammonton, NJ",15-1132+15-1133,11-3021,560,700,260,520,85921.0,92743.0,127800.0,,-0.4700036292457354,,820.0
2016-2017,2016,2017,Pre-gAI,12260,"Augusta-Richmond County, GA-SC",15-1132+15-1133,11-3021,480,510,230,190,81184.0,84148.0,110390.0,108050.0,0.251679858579144,0.0572844369322769,710.0
2016-2017,2016,2017,Pre-gAI,12420,"Austin-Round Rock, TX",15-1132+15-1133,11-3021,20250,20630,3030,3080,101751.0,105218.0,154140.0,162810.0,0.0022245560664071,-0.0212168603489982,23280.0
2016-2017,2016,2017,Pre-gAI,12540,"Bakersfield, CA",15-1132+15-1133,11-3021,770,750,260,280,112203.0,108686.0,121450.0,113210.0,-0.1004252804710953,0.038411414643295,1030.0
2016-2017,2016,2017,Pre-gAI,12580,"Baltimore-Columbia-Towson, MD",15-1132+15-1133,11-3021,14940,14950,4380,4890,109644.0,113255.0,142690.0,147330.0,-0.1094744589664017,0.0004026359176682,19320.0
2016-2017,2016,2017,Pre-gAI,12940,"Baton Rouge, LA",15-1132+15-1133,11-3021,510,470,480,530,65464.0,74380.0,104340.0,104160.0,-0.1807689336584981,0.1294133344058309,990.0
2016-2017,2016,2017,Pre-gAI,13140,"Beaumont-Port Arthur, TX",15-1132+15-1133,11-3021,120,160,110,110,96347.0,102040.0,119180.0,130350.0,0.287682072451781,-0.0321795496811148,230.0
2016-2017,2016,2017,Pre-gAI,13740,"Billings, MT",15-1132+15-1133,11-3021,150,310,70,130,88888.0,86342.0,113720.0,114380.0,0.1068977949767128,-0.0348479478926118,220.0
2016-2017,2016,2017,Pre-gAI,13780,"Binghamton, NY",15-1132+15-1133,11-3021,1030,1120,170,200,96221.0,96126.0,132690.0,143890.0,-0.0787490464323161,-0.0820213364013707,1200.0
2016-2017,2016,2017,Pre-gAI,13820,"Birmingham-Hoover, AL",15-1132+15-1133,11-3021,2630,2500,1250,1220,86696.0,91586.0,116220.0,122690.0,-0.0264004217464736,0.0006947727943282,3880.0
2016-2017,2016,2017,Pre-gAI,14260,"Boise City, ID",15-1132+15-1133,11-3021,2500,2530,710,850,,84601.0,112680.0,112710.0,-0.1680428085837272,,3210.0
2016-2017,2016,2017,Pre-gAI,14500,"Boulder, CO",15-1132+15-1133,11-3021,6140,6680,780,930,109425.0,108213.0,150710.0,154780.0,-0.0915974210741609,-0.0377851694181769,6920.0
2016-2017,2016,2017,Pre-gAI,14740,"Bremerton-Silverdale, WA",15-1132+15-1133,11-3021,300,370,90,80,103810.0,105246.0,112880.0,115290.0,0.3275035666384525,-0.0073872238157594,390.0
2016-2017,2016,2017,Pre-gAI,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",15-1132+15-1133,11-3021,2590,2740,1000,990,84374.0,87484.0,128870.0,138580.0,0.066350380542034,-0.0364470096692378,3590.0
2016-2017,2016,2017,Pre-gAI,15680,"California-Lexington Park, MD",15-1132+15-1133,11-3021,810,1040,260,280,103413.0,110319.0,136560.0,147990.0,0.175833772315212,-0.0157351360331816,1070.0
2016-2017,2016,2017,Pre-gAI,15804,"Camden, NJ Metropolitan Division",15-1132+15-1133,11-3021,3580,4140,870,1030,95956.0,97182.0,146100.0,147540.0,-0.0234878821504379,0.0028877493651365,4450.0
2016-2017,2016,2017,Pre-gAI,15980,"Cape Coral-Fort Myers, FL",15-1132+15-1133,11-3021,700,630,160,210,76644.0,82584.0,122650.0,115700.0,-0.377294231141468,0.1329787693007038,860.0
2016-2017,2016,2017,Pre-gAI,16540,"Chambersburg-Waynesboro, PA",15-1132+15-1133,11-3021,70,110,40,50,87054.0,78505.0,127330.0,135380.0,0.2288415724288476,-0.1646697962292356,110.0
2016-2017,2016,2017,Pre-gAI,16580,"Champaign-Urbana, IL",15-1132+15-1133,11-3021,580,770,180,270,92571.0,90783.0,113160.0,112170.0,-0.1221026968009,-0.0107167054714628,760.0
2016-2017,2016,2017,Pre-gAI,16620,"Charleston, WV",15-1132+15-1133,11-3021,170,330,120,170,76163.0,79922.0,95630.0,96770.0,0.3149875231420483,0.0363249280571856,290.0
2016-2017,2016,2017,Pre-gAI,16700,"Charleston-North Charleston, SC",15-1132+15-1133,11-3021,1500,2070,610,590,82913.0,92303.0,126850.0,129490.0,0.3554199194367051,0.0866864063664231,2110.0
2016-2017,2016,2017,Pre-gAI,16740,"Charlotte-Concord-Gastonia, NC-SC",15-1132+15-1133,11-3021,11000,12770,4800,5170,103802.0,106855.0,143110.0,144680.0,0.0749466266395849,0.0180766951121395,15800.0
2016-2017,2016,2017,Pre-gAI,16820,"Charlottesville, VA",15-1132+15-1133,11-3021,1280,1400,280,330,95801.0,101957.0,133490.0,137370.0,-0.0746908926015892,0.0336265857666156,1560.0
2016-2017,2016,2017,Pre-gAI,16860,"Chattanooga, TN-GA",15-1132+15-1133,11-3021,910,980,370,360,84270.0,85467.0,111220.0,121200.0,0.1015069463418364,-0.0718274451332522,1280.0
2016-2017,2016,2017,Pre-gAI,16974,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",15-1132+15-1133,11-3021,30500,32480,11410,11140,100794.0,100178.0,140050.0,142090.0,0.0868457610549576,-0.0205913843344959,41910.0
2016-2017,2016,2017,Pre-gAI,17020,"Chico, CA",15-1132+15-1133,11-3021,340,300,50,40,99056.0,112869.0,110750.0,109700.0,0.0979804083602038,0.1400685490453162,390.0
2016-2017,2016,2017,Pre-gAI,17140,"Cincinnati, OH-KY-IN",15-1132+15-1133,11-3021,8590,8430,3190,3290,88710.0,92723.0,128020.0,131190.0,-0.0496686119629272,0.019783779075353,11780.0
2016-2017,2016,2017,Pre-gAI,17460,"Cleveland-Elyria, OH",15-1132+15-1133,11-3021,8430,9820,2640,2930,84158.0,80115.0,129590.0,133770.0,0.0484008444818592,-0.0809791688487986,11070.0
2016-2017,2016,2017,Pre-gAI,17780,"College Station-Bryan, TX",15-1132+15-1133,11-3021,320,410,60,60,76971.0,74351.0,130730.0,121280.0,0.2478361639045813,0.0404006008578838,380.0
2016-2017,2016,2017,Pre-gAI,17820,"Colorado Springs, CO",15-1132+15-1133,11-3021,6050,5340,770,730,109449.0,112529.0,159070.0,161730.0,-0.0714866383653539,0.0111683576467701,6820.0
2016-2017,2016,2017,Pre-gAI,17900,"Columbia, SC",15-1132+15-1133,11-3021,1800,1890,1120,1090,78774.0,79951.0,112420.0,115230.0,0.0759411532353829,-0.0098573196128954,2920.0
2016-2017,2016,2017,Pre-gAI,18140,"Columbus, OH",15-1132+15-1133,11-3021,13700,13560,3720,4150,105476.0,106435.0,148050.0,147380.0,-0.1196562162793814,0.0135868005082804,17420.0
2016-2017,2016,2017,Pre-gAI,18700,"Corvallis, OR",15-1132+15-1133,11-3021,580,420,80,80,89551.0,90634.0,120320.0,129330.0,-0.322773392263051,-0.0601912940271138,660.0
2016-2017,2016,2017,Pre-gAI,18880,"Crestview-Fort Walton Beach-Destin, FL",15-1132+15-1133,11-3021,800,930,100,140,102594.0,103957.0,125980.0,116070.0,-0.1858993781418385,0.095127607422862,900.0
