window,start_year,end_year,role,area_code,area_name,nonmgr_occ_code,mgr_occ_code,nonmgr_emp_t,nonmgr_emp_t1,mgr_emp_t,mgr_emp_t1,nonmgr_wage_t,nonmgr_wage_t1,mgr_wage_t,mgr_wage_t1,dln_nonmgr_mgr_emp_ratio,dln_nonmgr_mgr_wage_ratio,weight
2015-2016,2015,2016,Pre-gAI,32900,"Merced, CA",15-1131,11-3021,60,70,50,60,68790,73800,129310,135850,-0.0281708769666962,0.0209616325039074,110.0
2015-2016,2015,2016,Pre-gAI,33124,"Miami-Miami Beach-Kendall, FL Metropolitan Division",15-1131,11-3021,1460,1810,1400,1370,91780,77170,140940,134450,0.2365519063386686,-0.1262417433131731,2860.0
2015-2016,2015,2016,Pre-gAI,33340,"Milwaukee-Waukesha-West Allis, WI",15-1131,11-3021,1810,1470,2530,2590,67080,78890,118220,124270,-0.2315030174591069,0.1122592177303103,4340.0
2015-2016,2015,2016,Pre-gAI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15-1131,11-3021,6210,5740,8520,8530,80820,88460,136560,142000,-0.0798747062762758,0.0512630336747775,14730.0
2015-2016,2015,2016,Pre-gAI,33660,"Mobile, AL",15-1131,11-3021,310,380,280,280,60150,66480,98240,100510,0.2035989552412395,0.0772159474886886,590.0
2015-2016,2015,2016,Pre-gAI,33700,"Modesto, CA",15-1131,11-3021,110,170,110,130,84600,76610,127680,130430,0.2682639865946793,-0.1205162007641412,220.0
2015-2016,2015,2016,Pre-gAI,33740,"Monroe, LA",15-1131,11-3021,100,80,30,50,58150,60920,79010,129710,-0.7339691750802004,-0.4491911135556522,130.0
2015-2016,2015,2016,Pre-gAI,33860,"Montgomery, AL",15-1131,11-3021,800,930,300,300,76210,73900,105130,101310,0.1505728584793744,0.0062326967982835,1100.0
2015-2016,2015,2016,Pre-gAI,33874,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",15-1131,11-3021,4730,4480,3340,3520,88090,89220,157980,163280,-0.1067923386983445,-0.0202518651869018,8070.0
2015-2016,2015,2016,Pre-gAI,34060,"Morgantown, WV",15-1131,11-3021,50,60,90,110,75590,85500,114780,121960,-0.0183491386681966,0.0625165071987916,140.0
2015-2016,2015,2016,Pre-gAI,34940,"Naples-Immokalee-Marco Island, FL",15-1131,11-3021,60,50,60,80,65110,67810,131190,144510,-0.4700036292457356,-0.05607052577032,120.0
2015-2016,2015,2016,Pre-gAI,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",15-1131,11-3021,1390,1590,3250,3040,77310,75790,103650,107870,0.2012277500130554,-0.0597639150139945,4640.0
2015-2016,2015,2016,Pre-gAI,35004,"Nassau County-Suffolk County, NY Metropolitan Division",15-1131,11-3021,2110,2170,2660,2560,93240,85610,156580,161270,0.0663580843665296,-0.1148876329258183,4770.0
2015-2016,2015,2016,Pre-gAI,35084,"Newark, NJ-PA Metropolitan Division",15-1131,11-3021,4340,3010,5460,5340,91530,85970,166940,177500,-0.3437111325668187,-0.1240045317032151,9800.0
2015-2016,2015,2016,Pre-gAI,35380,"New Orleans-Metairie, LA",15-1131,11-3021,690,660,570,610,73300,68320,99970,105740,-0.1122743589095948,-0.1264711692405061,1260.0
2015-2016,2015,2016,Pre-gAI,35614,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",15-1131,11-3021,18460,16710,23690,24120,95690,93380,176780,185340,-0.1175872401556943,-0.071722564774124,42150.0
2015-2016,2015,2016,Pre-gAI,35660,"Niles-Benton Harbor, MI",15-1131,11-3021,40,30,80,70,65420,68840,126940,135890,-0.1541506798272583,-0.0171742518209812,120.0
2015-2016,2015,2016,Pre-gAI,35840,"North Port-Sarasota-Bradenton, FL",15-1131,11-3021,120,90,260,250,71610,68370,135770,138170,-0.2484613592984997,-0.0638231305495341,380.0
2015-2016,2015,2016,Pre-gAI,36084,"Oakland-Hayward-Berkeley, CA Metropolitan Division",15-1131,11-3021,2800,2860,3450,3750,93920,102820,158120,164960,-0.062179401288448,0.0481877487074072,6250.0
2015-2016,2015,2016,Pre-gAI,36100,"Ocala, FL",15-1131,11-3021,60,50,40,40,52260,46690,90520,90790,-0.1823215567939546,-0.11567957772795,100.0
2015-2016,2015,2016,Pre-gAI,36260,"Ogden-Clearfield, UT",15-1131,11-3021,340,370,320,380,66850,75000,119500,119160,-0.0872928688985961,0.1178860535148419,660.0
2015-2016,2015,2016,Pre-gAI,36420,"Oklahoma City, OK",15-1131,11-3021,1070,860,1570,1680,71030,76250,99300,103220,-0.2861997122633494,0.0321980308083482,2640.0
2015-2016,2015,2016,Pre-gAI,36500,"Olympia-Tumwater, WA",15-1131,11-3021,160,190,180,200,76180,77210,114610,117400,0.0664897412688329,-0.0106218256151219,340.0
2015-2016,2015,2016,Pre-gAI,36540,"Omaha-Council Bluffs, NE-IA",15-1131,11-3021,2240,2100,1090,1310,77930,78700,125070,122920,-0.248387962109579,0.0271720108664192,3330.0
2015-2016,2015,2016,Pre-gAI,36740,"Orlando-Kissimmee-Sanford, FL",15-1131,11-3021,1840,1750,1510,2060,72960,82410,141490,141100,-0.3607461156601284,0.1245556273583087,3350.0
2015-2016,2015,2016,Pre-gAI,36780,"Oshkosh-Neenah, WI",15-1131,11-3021,100,100,200,220,50410,53770,104640,110280,-0.0953101798043248,0.0120294242803397,300.0
2015-2016,2015,2016,Pre-gAI,37100,"Oxnard-Thousand Oaks-Ventura, CA",15-1131,11-3021,540,420,680,600,99840,105650,140770,136830,-0.1261512853269,0.0849509128891032,1220.0
2015-2016,2015,2016,Pre-gAI,37340,"Palm Bay-Melbourne-Titusville, FL",15-1131,11-3021,450,380,580,560,86090,81500,134750,135610,-0.1339850102326638,-0.0611521497337935,1030.0
2015-2016,2015,2016,Pre-gAI,37460,"Panama City, FL",15-1131,11-3021,50,70,30,40,58170,61610,99750,106640,0.0487901641694319,-0.009337182996671,80.0
2015-2016,2015,2016,Pre-gAI,37860,"Pensacola-Ferry Pass-Brent, FL",15-1131,11-3021,200,150,90,110,69640,68050,115820,119580,-0.4883527679139322,-0.0550447274576276,290.0
2015-2016,2015,2016,Pre-gAI,37900,"Peoria, IL",15-1131,11-3021,220,200,280,270,67880,71460,128590,142620,-0.05894253563345,-0.0521582900885717,500.0
2015-2016,2015,2016,Pre-gAI,37964,"Philadelphia, PA Metropolitan Division",15-1131,11-3021,2160,1670,2240,2010,82940,83250,152240,157750,-0.1489434514714458,-0.0318226043911106,4400.0
2015-2016,2015,2016,Pre-gAI,38060,"Phoenix-Mesa-Scottsdale, AZ",15-1131,11-3021,4150,3710,5800,5570,83030,79480,141530,141870,-0.0716135940100822,-0.0460960071684696,9950.0
2015-2016,2015,2016,Pre-gAI,38300,"Pittsburgh, PA",15-1131,11-3021,3190,2500,2660,2870,70290,75120,126890,131290,-0.3197160919005202,0.0323692461749975,5850.0
2015-2016,2015,2016,Pre-gAI,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-1131,11-3021,2370,2840,3570,4160,81010,81290,126850,132420,0.0279646185444507,-0.039522999535328,5940.0
2015-2016,2015,2016,Pre-gAI,38940,"Port St. Lucie, FL",15-1131,11-3021,60,60,80,100,58260,65120,114240,112860,-0.2231435513142098,0.1234693562132766,140.0
2015-2016,2015,2016,Pre-gAI,39340,"Provo-Orem, UT",15-1131,11-3021,740,890,740,820,79310,83790,127320,129810,0.0819171224678868,0.0355812040389557,1480.0
2015-2016,2015,2016,Pre-gAI,39540,"Racine, WI",15-1131,11-3021,40,40,80,80,61010,57580,115240,110730,0.0,-0.0179403954734205,120.0
2015-2016,2015,2016,Pre-gAI,39580,"Raleigh, NC",15-1131,11-3021,1610,1450,3110,3390,80480,88260,131430,136980,-0.1908778177651049,0.0509177582141295,4720.0
2015-2016,2015,2016,Pre-gAI,39740,"Reading, PA",15-1131,11-3021,270,210,180,200,78930,79150,124790,118440,-0.3566749439387323,0.0550092238930825,450.0
2015-2016,2015,2016,Pre-gAI,39900,"Reno, NV",15-1131,11-3021,430,370,300,280,85970,85040,111620,113500,-0.0812893315623865,-0.0275792557138301,730.0
2015-2016,2015,2016,Pre-gAI,40060,"Richmond, VA",15-1131,11-3021,1010,990,1620,1720,79770,90270,143590,145250,-0.0798988082877384,0.1121633059612905,2630.0
2015-2016,2015,2016,Pre-gAI,40380,"Rochester, NY",15-1131,11-3021,1210,1310,1400,1270,64030,71940,123800,132250,0.1768621137551234,0.050454004248854,2610.0
2015-2016,2015,2016,Pre-gAI,40420,"Rockford, IL",15-1131,11-3021,150,120,180,160,69800,63990,97980,100740,-0.1053605156578263,-0.1146867527240336,330.0
2015-2016,2015,2016,Pre-gAI,40580,"Rocky Mount, NC",15-1131,11-3021,30,30,70,60,66460,70360,107670,109570,0.1541506798272583,0.0395320363532329,100.0
2015-2016,2015,2016,Pre-gAI,40900,"Sacramento--Roseville--Arden-Arcade, CA",15-1131,11-3021,3440,3360,2130,2290,81680,81350,129180,133720,-0.0959603352550085,-0.0385896211389344,5570.0
2015-2016,2015,2016,Pre-gAI,40980,"Saginaw, MI",15-1131,11-3021,40,40,90,60,56660,57150,103560,114900,0.4054651081081643,-0.095300134132924,130.0
2015-2016,2015,2016,Pre-gAI,41060,"St. Cloud, MN",15-1131,11-3021,170,110,150,160,74000,76740,113330,108920,-0.4998565923954167,0.0760482405539348,320.0
2015-2016,2015,2016,Pre-gAI,41100,"St. George, UT",15-1131,11-3021,40,90,40,50,61420,86090,85650,92570,0.5877866649021191,0.2599618553481959,80.0
2015-2016,2015,2016,Pre-gAI,41180,"St. Louis, MO-IL",15-1131,11-3021,4610,4150,3210,3240,84350,85010,134240,138680,-0.1144219154282638,-0.0247457904606365,7820.0
2015-2016,2015,2016,Pre-gAI,41420,"Salem, OR",15-1131,11-3021,150,140,190,200,78140,80270,97880,96460,-0.120286165874502,0.041507686450206,340.0
2015-2016,2015,2016,Pre-gAI,41500,"Salinas, CA",15-1131,11-3021,70,90,130,180,82090,85130,156490,152770,-0.0741079721537217,0.06042188133324,200.0
2015-2016,2015,2016,Pre-gAI,41620,"Salt Lake City, UT",15-1131,11-3021,2410,2670,1870,2810,76850,77310,121890,108170,-0.3047943275695646,0.1253827783733253,4280.0
2015-2016,2015,2016,Pre-gAI,41700,"San Antonio-New Braunfels, TX",15-1131,11-3021,1700,1300,1220,1150,94520,95170,145850,156120,-0.2091750702246729,-0.0611929322331387,2920.0
2015-2016,2015,2016,Pre-gAI,41740,"San Diego-Carlsbad, CA",15-1131,11-3021,3580,3100,4260,4160,83860,82570,163770,162620,-0.1202066029134012,-0.0084555096311947,7840.0
2015-2016,2015,2016,Pre-gAI,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1131,11-3021,6110,6230,7270,8000,108070,109060,184290,195180,-0.07623569051855,-0.0482925816865282,13380.0
2015-2016,2015,2016,Pre-gAI,41940,"San Jose-Sunnyvale-Santa Clara, CA",15-1131,11-3021,6510,6130,13830,13690,93940,96680,190190,195260,-0.0499701998960485,0.0024418439324775,20340.0
2015-2016,2015,2016,Pre-gAI,41980,"San Juan-Carolina-Caguas, PR",15-1131,11-3021,1070,1240,990,1100,46350,46840,79290,81020,0.0420922154853042,-0.0110677737725843,2060.0
2015-2016,2015,2016,Pre-gAI,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",15-1131,11-3021,120,210,130,130,76190,91120,112930,127560,0.5596157879354227,0.0571284142477304,250.0
2015-2016,2015,2016,Pre-gAI,42034,"San Rafael, CA Metropolitan Division",15-1131,11-3021,220,310,370,350,96410,95400,150110,159980,0.398514602281641,-0.0742118009706394,590.0
2015-2016,2015,2016,Pre-gAI,42100,"Santa Cruz-Watsonville, CA",15-1131,11-3021,170,170,280,230,85560,80800,152510,129110,0.1967102942460542,0.1093244947943099,450.0
2015-2016,2015,2016,Pre-gAI,42200,"Santa Maria-Santa Barbara, CA",15-1131,11-3021,220,220,550,490,93020,85900,139570,156460,0.1155128871218442,-0.1938648135421228,770.0
2015-2016,2015,2016,Pre-gAI,42220,"Santa Rosa, CA",15-1131,11-3021,220,250,220,270,79330,79440,135920,143240,-0.0769610411361283,-0.0510694153435496,440.0
2015-2016,2015,2016,Pre-gAI,42540,"Scranton--Wilkes-Barre--Hazleton, PA",15-1131,11-3021,450,380,310,320,62780,70590,129250,129390,-0.2008250283585143,0.1161693540542502,760.0
2015-2016,2015,2016,Pre-gAI,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1131,11-3021,11970,9160,8040,9860,123490,120000,153220,156060,-0.4716144263075119,-0.0470341899476252,20010.0
2015-2016,2015,2016,Pre-gAI,43100,"Sheboygan, WI",15-1131,11-3021,60,70,120,100,72220,61490,118490,137990,0.3364722366212128,-0.3131951058187479,180.0
2015-2016,2015,2016,Pre-gAI,43340,"Shreveport-Bossier City, LA",15-1131,11-3021,130,140,120,130,59810,65620,104080,103380,-0.0059347355198145,0.0994559709128464,250.0
2015-2016,2015,2016,Pre-gAI,43524,"Silver Spring-Frederick-Rockville, MD Metropolitan Division",15-1131,11-3021,1620,1470,2840,2910,95180,94720,151270,152640,-0.1215127774639343,-0.0138605526831372,4460.0
2015-2016,2015,2016,Pre-gAI,43620,"Sioux Falls, SD",15-1131,11-3021,440,420,110,150,55560,56140,128450,133450,-0.3566749439387324,-0.0278020992470472,550.0
2015-2016,2015,2016,Pre-gAI,43780,"South Bend-Mishawaka, IN-MI",15-1131,11-3021,170,250,150,200,50280,60120,112210,96500,0.0979804083602037,0.3295642884945616,320.0
2015-2016,2015,2016,Pre-gAI,43900,"Spartanburg, SC",15-1131,11-3021,90,120,120,140,81550,78660,131580,126180,0.1335313926245225,0.005824010651829,210.0
2015-2016,2015,2016,Pre-gAI,44060,"Spokane-Spokane Valley, WA",15-1131,11-3021,210,170,370,370,57040,60960,106980,112100,-0.2113090936672068,0.01971570629734,580.0
2015-2016,2015,2016,Pre-gAI,44100,"Springfield, IL",15-1131,11-3021,170,220,120,140,78840,78940,108180,106250,0.1036784294748414,0.0192692865889362,290.0
2015-2016,2015,2016,Pre-gAI,44180,"Springfield, MO",15-1131,11-3021,340,340,330,260,62840,65380,90470,98880,0.2384110234449982,-0.0492641017630863,670.0
2015-2016,2015,2016,Pre-gAI,45060,"Syracuse, NY",15-1131,11-3021,440,510,480,480,70560,72040,136210,138090,0.1476359988060646,0.0070502745712099,920.0
2015-2016,2015,2016,Pre-gAI,45104,"Tacoma-Lakewood, WA Metropolitan Division",15-1131,11-3021,300,120,270,310,77660,90420,108030,116790,-1.0544410703549725,0.0741566736013574,570.0
2015-2016,2015,2016,Pre-gAI,45220,"Tallahassee, FL",15-1131,11-3021,600,620,230,220,57770,61110,110020,110120,0.0772415853938248,0.0552973962865552,830.0
2015-2016,2015,2016,Pre-gAI,45300,"Tampa-St. Petersburg-Clearwater, FL",15-1131,11-3021,2830,2440,2230,2210,77930,79140,146050,145440,-0.1392696024076698,0.0195928465063899,5060.0
2015-2016,2015,2016,Pre-gAI,45780,"Toledo, OH",15-1131,11-3021,240,280,390,350,71030,71200,105330,113250,0.262364264467491,-0.0701089901064813,630.0
2015-2016,2015,2016,Pre-gAI,45820,"Topeka, KS",15-1131,11-3021,150,160,230,230,68700,67540,97710,106880,0.0645385211375711,-0.1067319861029657,380.0
2015-2016,2015,2016,Pre-gAI,45940,"Trenton, NJ",15-1131,11-3021,1740,1070,970,970,92100,86110,141420,152650,-0.4862264647526229,-0.1436629275579793,2710.0
2015-2016,2015,2016,Pre-gAI,46140,"Tulsa, OK",15-1131,11-3021,570,500,870,830,70420,81350,105730,113390,-0.0839607515484181,0.0743389906988271,1440.0
2015-2016,2015,2016,Pre-gAI,46220,"Tuscaloosa, AL",15-1131,11-3021,110,250,90,80,79480,70270,105980,106680,0.9387635877262136,-0.1297437547287073,200.0
2015-2016,2015,2016,Pre-gAI,46520,"Urban Honolulu, HI",15-1131,11-3021,380,340,660,570,73150,75020,108750,115430,0.0353778390816509,-0.0343699984704193,1040.0
2015-2016,2015,2016,Pre-gAI,46540,"Utica-Rome, NY",15-1131,11-3021,190,170,150,110,68650,75170,105890,111320,0.1989292931936151,0.0407229657600706,340.0
2015-2016,2015,2016,Pre-gAI,46700,"Vallejo-Fairfield, CA",15-1131,11-3021,150,110,110,100,100730,101580,112180,136800,-0.2148447484995145,-0.19001228568975,260.0
2015-2016,2015,2016,Pre-gAI,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",15-1131,11-3021,810,780,1560,1280,65050,74560,135380,140570,0.1600854153470727,0.0988280191556084,2370.0
2015-2016,2015,2016,Pre-gAI,47380,"Waco, TX",15-1131,11-3021,150,170,60,50,75890,68090,126440,138470,0.3074846997479605,-0.1993403722401516,210.0
2015-2016,2015,2016,Pre-gAI,47580,"Warner Robins, GA",15-1131,11-3021,220,100,110,50,68530,81620,97720,109830,0.0,0.0579752549692124,330.0
2015-2016,2015,2016,Pre-gAI,47664,"Warren-Troy-Farmington Hills, MI Metropolitan Division",15-1131,11-3021,2180,1500,2950,3410,73040,73400,119520,135090,-0.5187668896365303,-0.117540802263326,5130.0
2015-2016,2015,2016,Pre-gAI,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",15-1131,11-3021,7210,7930,14320,14710,98550,99130,162530,167490,0.0683137112690522,-0.0241929614292173,21530.0
2015-2016,2015,2016,Pre-gAI,47940,"Waterloo-Cedar Falls, IA",15-1131,11-3021,110,70,100,110,64450,61760,93600,106370,-0.5472953035473822,-0.1705270224487027,210.0
2015-2016,2015,2016,Pre-gAI,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division",15-1131,11-3021,960,850,930,760,79230,84360,141040,147710,0.0801692178894051,0.0165309866705296,1890.0
2015-2016,2015,2016,Pre-gAI,48620,"Wichita, KS",15-1131,11-3021,300,270,410,460,69990,68340,99240,99940,-0.2204298454426134,-0.0308859751067611,710.0
2015-2016,2015,2016,Pre-gAI,48864,"Wilmington, DE-MD-NJ Metropolitan Division",15-1131,11-3021,790,770,1160,1180,85000,88470,160440,164480,-0.0427368639726376,0.01514331364003,1950.0
2015-2016,2015,2016,Pre-gAI,48900,"Wilmington, NC",15-1131,11-3021,150,140,170,150,80480,78220,130200,122830,0.0561702714670546,0.0297871071994049,320.0
2015-2016,2015,2016,Pre-gAI,49180,"Winston-Salem, NC",15-1131,11-3021,270,280,500,430,81040,80190,128830,133690,0.1871905339054585,-0.0475740223130884,770.0
2015-2016,2015,2016,Pre-gAI,49420,"Yakima, WA",15-1131,11-3021,40,30,40,40,49980,56740,121880,118660,-0.2876820724517809,0.1536311972609102,80.0
2015-2016,2015,2016,Pre-gAI,49620,"York-Hanover, PA",15-1131,11-3021,290,320,160,180,73430,81860,130380,146460,-0.0193429628431309,-0.0076211905357925,450.0
2015-2016,2015,2016,Pre-gAI,49660,"Youngstown-Warren-Boardman, OH-PA",15-1131,11-3021,70,70,170,140,60280,62240,101940,105920,0.1941560144409575,-0.0063021811649608,240.0
2015-2016,2015,2016,Pre-gAI,71654,"Boston-Cambridge-Newton, MA NECTA Division",15-1131,11-3021,4620,4650,11140,11200,100610,99270,148260,154700,0.0011009707037066,-0.0559285140527754,15760.0
2015-2016,2015,2016,Pre-gAI,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",15-1131,11-3021,40,30,90,70,74850,75510,114970,111960,-0.0363676441708749,0.0353085470680928,130.0
2015-2016,2015,2016,Pre-gAI,72400,"Burlington-South Burlington, VT",15-1131,11-3021,230,350,250,210,67580,72220,144520,136440,0.5942072327050417,0.1239378832921622,480.0
2015-2016,2015,2016,Pre-gAI,72850,"Danbury, CT",15-1131,11-3021,230,280,270,250,83430,86910,134400,136030,0.2736713353821826,0.0288101219790961,500.0
2015-2016,2015,2016,Pre-gAI,73050,"Dover-Durham, NH-ME",15-1131,11-3021,80,50,200,200,62690,68990,134230,134490,-0.4700036292457356,0.093824520936227,280.0
2015-2016,2015,2016,Pre-gAI,73104,"Framingham, MA NECTA Division",15-1131,11-3021,970,910,970,970,92420,91410,165300,171420,-0.0638514719865327,-0.0473432044201512,1940.0
2015-2016,2015,2016,Pre-gAI,73450,"Hartford-West Hartford-East Hartford, CT",15-1131,11-3021,1750,1350,2970,2990,76480,79340,140110,145320,-0.2662226300730714,0.0002027673731771,4720.0
2015-2016,2015,2016,Pre-gAI,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division",15-1131,11-3021,80,50,80,80,63850,60570,134910,157780,-0.4700036292457356,-0.2093306297019103,160.0
2015-2016,2015,2016,Pre-gAI,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Division",15-1131,11-3021,150,110,220,190,93120,96590,130420,135480,-0.1635514541119641,-0.0014777837764379,370.0
2015-2016,2015,2016,Pre-gAI,74650,"Lewiston-Auburn, ME",15-1131,11-3021,130,150,80,110,48840,55120,96370,106650,-0.1753528874778613,0.0196054824087358,210.0
2015-2016,2015,2016,Pre-gAI,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",15-1131,11-3021,460,370,880,1090,85430,88810,144190,147550,-0.4317345515958076,0.0157667020364926,1340.0
2015-2016,2015,2016,Pre-gAI,74950,"Manchester, NH",15-1131,11-3021,280,270,280,310,68290,73580,124850,132140,-0.1381503384808171,0.0178609568276731,560.0
2015-2016,2015,2016,Pre-gAI,75404,"Nashua, NH-MA NECTA Division",15-1131,11-3021,860,590,430,520,73710,70780,144300,157860,-0.5668534552356532,-0.1303760987843113,1290.0
2015-2016,2015,2016,Pre-gAI,75550,"New Bedford, MA",15-1131,11-3021,30,40,100,120,87160,85730,137740,134650,0.1053605156578263,0.0061463434731897,130.0
2015-2016,2015,2016,Pre-gAI,75700,"New Haven, CT",15-1131,11-3021,420,400,740,820,75620,79210,117630,119430,-0.1514443182295154,0.0311954343054157,1160.0
2015-2016,2015,2016,Pre-gAI,76450,"Norwich-New London-Westerly, CT-RI",15-1131,11-3021,190,100,260,210,96900,81860,120070,121390,-0.4282797858743357,-0.1796026446995493,450.0
2015-2016,2015,2016,Pre-gAI,76524,"Peabody-Salem-Beverly, MA NECTA Division",15-1131,11-3021,50,60,170,200,89280,84350,130930,138050,0.0198026272961795,-0.1097557987775249,220.0
2015-2016,2015,2016,Pre-gAI,76750,"Portland-South Portland, ME",15-1131,11-3021,410,330,610,700,69720,70780,112720,116880,-0.3546858831138753,-0.0211516455865222,1020.0
2015-2016,2015,2016,Pre-gAI,76900,"Portsmouth, NH-ME",15-1131,11-3021,160,170,300,370,95910,93120,137110,135350,-0.1490959091656341,-0.0166017604484786,460.0
2015-2016,2015,2016,Pre-gAI,77200,"Providence-Warwick, RI-MA",15-1131,11-3021,1330,1230,1200,1250,77480,78150,136710,139650,-0.1189867673695914,-0.0126671801185944,2530.0
2015-2016,2015,2016,Pre-gAI,78100,"Springfield, MA-CT",15-1131,11-3021,380,240,650,770,76120,79330,116580,121520,-0.6289504813364869,-0.0001958007841507,1030.0
2015-2016,2015,2016,Pre-gAI,79600,"Worcester, MA-CT",15-1131,11-3021,320,210,480,490,80140,87830,120240,116130,-0.4418327522790392,0.1264075149080801,800.0
2016-2017,2016,2017,Pre-gAI,10180,"Abilene, TX",15-1131,11-3021,40,60,50,30,62670,81890,107830,115470,0.916290731874155,0.1990391759757294,90.0
2016-2017,2016,2017,Pre-gAI,10420,"Akron, OH",15-1131,11-3021,370,360,760,900,70280,70200,127190,127090,-0.1964753042320484,-0.0003524177177169,1130.0
2016-2017,2016,2017,Pre-gAI,10580,"Albany-Schenectady-Troy, NY",15-1131,11-3021,2120,2210,1410,1480,75800,77630,125010,129330,-0.0068759565402064,-0.010117885555418,3530.0
2016-2017,2016,2017,Pre-gAI,10740,"Albuquerque, NM",15-1131,11-3021,390,250,580,650,81400,81340,106400,107030,-0.5586300806106634,-0.0066409646181563,970.0
